timeframe,move_start_ts,move_end_ts,move_low,move_high,move_duration_bars,consol_start_ts,consol_end_ts,consol_low,consol_high,consol_duration_bars,fib_retracement_depth,fib_50,entry_ts,entry_price,entry_score
15min,2012-01-05 15:30:00+00:00,2012-01-06 15:00:00+00:00,5254.25,5284.0,17,2012-01-06 15:00:00+00:00,2012-01-06 16:45:00+00:00,5272.75,5289.75,8,0.37815126050420167,5269.125,2012-01-06 16:45:00+00:00,5289.5,1.0
15min,2012-01-13 20:30:00+00:00,2012-01-17 18:45:00+00:00,5300.25,5336.25,31,2012-01-17 18:45:00+00:00,2012-01-18 15:00:00+00:00,5317.0,5337.5,13,0.5347222222222222,5318.25,2012-01-18 15:00:00+00:00,5334.75,1.0
15min,2012-01-18 15:30:00+00:00,2012-01-19 19:45:00+00:00,5336.5,5377.75,46,2012-01-19 19:45:00+00:00,2012-01-23 15:00:00+00:00,5358.75,5383.0,36,0.46060606060606063,5357.125,2012-01-23 15:00:00+00:00,5380.75,1.0
15min,2012-01-27 18:45:00+00:00,2012-01-27 19:30:00+00:00,5388.0,5393.5,5,2012-01-27 19:30:00+00:00,2012-01-27 20:30:00+00:00,5388.0,5399.0,5,1.0,5390.75,2012-01-27 20:30:00+00:00,5397.75,1.0
15min,2012-01-31 19:30:00+00:00,2012-02-01 15:00:00+00:00,5395.5,5417.5,11,2012-02-01 15:00:00+00:00,2012-02-01 16:00:00+00:00,5405.75,5418.25,5,0.5340909090909091,5406.5,2012-02-01 16:00:00+00:00,5417.5,1.0
15min,2012-02-02 19:15:00+00:00,2012-02-03 20:30:00+00:00,5423.25,5465.25,34,2012-02-03 20:30:00+00:00,2012-02-07 16:00:00+00:00,5446.5,5465.25,37,0.44642857142857145,5444.25,2012-02-07 16:00:00+00:00,5464.75,1.0
15min,2012-02-13 17:00:00+00:00,2012-02-13 17:45:00+00:00,5492.25,5500.5,5,2012-02-13 17:45:00+00:00,2012-02-13 19:15:00+00:00,5492.25,5502.5,7,1.0,5496.375,2012-02-13 19:15:00+00:00,5502.25,1.0
15min,2012-02-16 15:30:00+00:00,2012-02-16 16:15:00+00:00,5490.25,5500.25,5,2012-02-16 16:15:00+00:00,2012-02-16 17:15:00+00:00,5490.25,5509.5,5,1.0,5495.25,2012-02-16 17:15:00+00:00,5509.5,1.0
15min,2012-02-23 19:45:00+00:00,2012-02-24 14:45:00+00:00,5521.75,5540.25,9,2012-02-24 14:45:00+00:00,2012-02-24 17:45:00+00:00,5533.25,5543.75,13,0.3783783783783784,5531.0,2012-02-24 17:45:00+00:00,5543.5,1.0
15min,2012-02-27 15:45:00+00:00,2012-02-28 14:30:00+00:00,5529.75,5552.0,24,2012-02-28 14:30:00+00:00,2012-02-28 15:45:00+00:00,5542.75,5565.0,6,0.4157303370786517,5540.875,2012-02-28 15:45:00+00:00,5564.5,1.0
15min,2012-03-07 20:45:00+00:00,2012-03-08 15:30:00+00:00,5541.0,5562.75,8,2012-03-08 15:30:00+00:00,2012-03-08 17:15:00+00:00,5554.0,5571.0,8,0.40229885057471265,5551.875,2012-03-08 17:15:00+00:00,5570.75,1.0
15min,2012-03-08 17:45:00+00:00,2012-03-09 20:15:00+00:00,5568.75,5588.5,39,2012-03-09 20:15:00+00:00,2012-03-12 13:45:00+00:00,5579.5,5587.25,6,0.45569620253164556,5578.625,2012-03-12 13:45:00+00:00,5586.0,1.0
15min,2012-03-12 16:30:00+00:00,2012-03-13 14:15:00+00:00,5577.25,5603.5,20,2012-03-13 14:15:00+00:00,2012-03-13 15:15:00+00:00,5594.25,5606.5,5,0.3523809523809524,5590.375,2012-03-13 15:15:00+00:00,5606.5,1.0
15min,2012-03-13 15:45:00+00:00,2012-03-14 16:30:00+00:00,5607.5,5650.5,32,2012-03-14 16:30:00+00:00,2012-03-14 17:30:00+00:00,5638.25,5654.5,5,0.28488372093023256,5629.0,2012-03-14 17:30:00+00:00,5653.0,1.0
15min,2012-03-20 17:00:00+00:00,2012-03-21 14:30:00+00:00,5655.25,5682.75,19,2012-03-21 14:30:00+00:00,2012-03-21 16:30:00+00:00,5670.75,5683.5,9,0.43636363636363634,5669.0,2012-03-21 16:30:00+00:00,5683.0,1.0
15min,2012-06-05 17:00:00+00:00,2012-06-06 18:15:00+00:00,5411.25,5484.0,34,2012-06-06 18:15:00+00:00,2012-06-06 20:00:00+00:00,5471.25,5486.5,8,0.17525773195876287,5447.625,2012-06-06 20:00:00+00:00,5485.75,1.0
15min,2012-06-29 13:45:00+00:00,2012-07-02 15:00:00+00:00,5518.75,5567.0,34,2012-07-02 15:00:00+00:00,2012-07-02 20:00:00+00:00,5549.25,5566.5,21,0.36787564766839376,5542.875,2012-07-02 20:00:00+00:00,5565.0,1.0
15min,2012-08-03 13:45:00+00:00,2012-08-03 19:45:00+00:00,5599.25,5628.0,26,2012-08-03 19:45:00+00:00,2012-08-06 16:45:00+00:00,5614.5,5645.25,16,0.46956521739130436,5613.625,2012-08-06 16:45:00+00:00,5644.25,1.0
15min,2012-08-15 18:45:00+00:00,2012-08-20 13:45:00+00:00,5676.75,5727.25,63,2012-08-20 13:45:00+00:00,2012-08-20 16:00:00+00:00,5713.75,5727.5,10,0.26732673267326734,5702.0,2012-08-20 16:00:00+00:00,5727.0,1.0
15min,2012-09-13 13:30:00+00:00,2012-09-13 16:30:00+00:00,5738.0,5749.5,14,2012-09-13 16:30:00+00:00,2012-09-13 17:30:00+00:00,5739.5,5773.5,5,0.8695652173913043,5743.75,2012-09-13 17:30:00+00:00,5772.75,1.0
15min,2012-09-13 18:00:00+00:00,2012-09-14 19:30:00+00:00,5771.75,5812.75,35,2012-09-14 19:30:00+00:00,2012-09-19 16:30:00+00:00,5793.5,5815.5,70,0.4695121951219512,5792.25,2012-09-19 16:30:00+00:00,5815.5,1.0
15min,2012-10-15 19:30:00+00:00,2012-10-17 17:45:00+00:00,5677.0,5732.25,49,2012-10-17 17:45:00+00:00,2012-10-17 19:15:00+00:00,5716.75,5729.25,7,0.28054298642533937,5704.625,2012-10-17 19:15:00+00:00,5727.25,1.0
15min,2012-11-16 20:45:00+00:00,2012-11-20 16:15:00+00:00,5482.5,5548.0,38,2012-11-20 16:15:00+00:00,2012-11-21 14:45:00+00:00,5521.5,5555.5,22,0.40458015267175573,5515.25,2012-11-21 14:45:00+00:00,5553.5,1.0
15min,2012-11-21 16:30:00+00:00,2012-11-22 14:45:00+00:00,5544.5,5556.25,22,2012-11-22 14:45:00+00:00,2012-11-23 15:30:00+00:00,5550.5,5583.0,13,0.48936170212765956,5550.375,2012-11-23 15:30:00+00:00,5581.25,1.0
15min,2012-11-28 16:00:00+00:00,2012-11-29 16:45:00+00:00,5586.75,5642.0,32,2012-11-29 16:45:00+00:00,2012-12-03 14:30:00+00:00,5619.75,5650.5,46,0.40271493212669685,5614.375,2012-12-03 14:30:00+00:00,5650.0,1.0
15min,2012-12-06 15:15:00+00:00,2012-12-06 17:45:00+00:00,5587.0,5615.5,12,2012-12-06 17:45:00+00:00,2012-12-06 19:00:00+00:00,5598.5,5611.75,6,0.5964912280701754,5601.25,2012-12-06 19:00:00+00:00,5611.5,0.8888888888888888
15min,2012-12-17 20:15:00+00:00,2012-12-18 14:45:00+00:00,5601.75,5633.75,7,2012-12-18 14:45:00+00:00,2012-12-18 15:45:00+00:00,5624.75,5641.25,5,0.28125,5617.75,2012-12-18 15:45:00+00:00,5641.0,1.0
15min,2012-12-31 15:00:00+00:00,2013-01-02 17:00:00+00:00,5566.5,5695.75,37,2013-01-02 17:00:00+00:00,2013-01-02 19:30:00+00:00,5670.5,5683.25,11,0.195357833655706,5631.125,2013-01-02 19:30:00+00:00,5682.75,1.0
15min,2013-01-08 20:30:00+00:00,2013-01-09 20:15:00+00:00,5666.0,5689.0,28,2013-01-09 20:15:00+00:00,2013-01-10 14:30:00+00:00,5675.25,5700.5,5,0.5978260869565217,5677.5,2013-01-10 14:30:00+00:00,5699.0,0.8888888888888888
15min,2013-01-18 18:30:00+00:00,2013-01-18 20:15:00+00:00,5688.25,5691.5,9,2013-01-18 20:15:00+00:00,2013-01-21 15:15:00+00:00,5687.5,5697.0,8,1.2307692307692308,5689.875,2013-01-21 15:15:00+00:00,5697.0,1.0
15min,2013-02-22 17:15:00+00:00,2013-02-22 19:30:00+00:00,5682.0,5692.75,11,2013-02-22 19:30:00+00:00,2013-02-22 20:45:00+00:00,5687.0,5693.75,6,0.5348837209302325,5687.375,2013-02-22 20:45:00+00:00,5693.25,0.7777777777777778
15min,2013-03-04 18:45:00+00:00,2013-03-06 15:00:00+00:00,5704.75,5767.75,41,2013-03-06 15:00:00+00:00,2013-03-07 16:45:00+00:00,5747.5,5761.75,35,0.32142857142857145,5736.25,2013-03-07 16:45:00+00:00,5761.5,1.0
15min,2013-03-18 14:00:00+00:00,2013-03-18 17:45:00+00:00,5734.5,5759.25,17,2013-03-18 17:45:00+00:00,2013-03-18 18:45:00+00:00,5749.75,5760.25,5,0.3838383838383838,5746.875,2013-03-18 18:45:00+00:00,5759.75,1.0
15min,2013-03-27 18:00:00+00:00,2013-03-28 16:30:00+00:00,5760.25,5772.75,23,2013-03-28 16:30:00+00:00,2013-03-28 18:30:00+00:00,5764.75,5771.75,9,0.64,5766.5,2013-03-28 18:30:00+00:00,5771.25,1.0
15min,2013-04-08 18:15:00+00:00,2013-04-08 19:00:00+00:00,5731.75,5737.5,5,2013-04-08 19:00:00+00:00,2013-04-08 20:00:00+00:00,5731.75,5743.0,5,1.0,5734.625,2013-04-08 20:00:00+00:00,5742.5,0.8888888888888888
15min,2013-04-09 16:45:00+00:00,2013-04-10 18:45:00+00:00,5750.25,5820.5,37,2013-04-10 18:45:00+00:00,2013-04-10 19:45:00+00:00,5810.25,5819.25,5,0.14590747330960854,5785.375,2013-04-10 19:45:00+00:00,5818.25,1.0
15min,2013-04-16 15:15:00+00:00,2013-04-16 18:30:00+00:00,5770.25,5794.0,15,2013-04-16 18:30:00+00:00,2013-04-16 19:45:00+00:00,5784.5,5795.5,6,0.4,5782.125,2013-04-16 19:45:00+00:00,5795.25,1.0
15min,2013-04-22 15:45:00+00:00,2013-04-23 17:45:00+00:00,5746.0,5802.0,37,2013-04-23 17:45:00+00:00,2013-04-25 13:45:00+00:00,5779.0,5810.5,39,0.4107142857142857,5774.0,2013-04-25 13:45:00+00:00,5807.0,1.0
15min,2013-05-02 14:00:00+00:00,2013-05-03 17:45:00+00:00,5844.25,5910.75,44,2013-05-03 17:45:00+00:00,2013-05-06 13:45:00+00:00,5899.75,5912.5,12,0.16541353383458646,5877.5,2013-05-06 13:45:00+00:00,5910.5,1.0
15min,2013-05-10 17:30:00+00:00,2013-05-13 19:30:00+00:00,5929.75,5950.5,37,2013-05-13 19:30:00+00:00,2013-05-14 14:00:00+00:00,5936.25,5954.75,6,0.6867469879518072,5940.125,2013-05-14 14:00:00+00:00,5952.25,1.0
15min,2013-06-13 14:00:00+00:00,2013-06-13 17:45:00+00:00,5882.25,5909.5,17,2013-06-13 17:45:00+00:00,2013-06-13 19:15:00+00:00,5902.75,5923.0,7,0.24770642201834864,5895.875,2013-06-13 19:15:00+00:00,5922.75,1.0
15min,2013-06-25 19:30:00+00:00,2013-06-26 15:30:00+00:00,5825.75,5859.25,13,2013-06-26 15:30:00+00:00,2013-06-26 17:30:00+00:00,5844.5,5856.75,9,0.44029850746268656,5842.5,2013-06-26 17:30:00+00:00,5856.0,0.8888888888888888
15min,2013-07-09 15:00:00+00:00,2013-07-10 13:30:00+00:00,5937.0,5953.5,23,2013-07-10 13:30:00+00:00,2013-07-10 18:15:00+00:00,5939.5,5968.5,20,0.8484848484848485,5945.25,2013-07-10 18:15:00+00:00,5962.75,1.0
15min,2013-07-10 18:45:00+00:00,2013-07-12 15:45:00+00:00,5952.25,6030.75,44,2013-07-12 15:45:00+00:00,2013-07-12 18:15:00+00:00,6017.75,6029.0,11,0.16560509554140126,5991.5,2013-07-12 18:15:00+00:00,6028.0,1.0
15min,2013-07-12 18:45:00+00:00,2013-07-15 14:00:00+00:00,6026.5,6041.75,10,2013-07-15 14:00:00+00:00,2013-07-15 15:30:00+00:00,6031.5,6041.5,7,0.6721311475409836,6034.125,2013-07-15 15:30:00+00:00,6041.25,1.0
15min,2013-07-29 17:00:00+00:00,2013-07-29 17:45:00+00:00,6028.25,6034.25,5,2013-07-29 17:45:00+00:00,2013-07-30 14:30:00+00:00,6028.25,6052.5,15,1.0,6031.25,2013-07-30 14:30:00+00:00,6051.75,1.0
15min,2013-07-30 18:30:00+00:00,2013-07-31 16:30:00+00:00,6042.5,6066.0,21,2013-07-31 16:30:00+00:00,2013-07-31 18:45:00+00:00,6049.75,6068.75,10,0.6914893617021277,6054.25,2013-07-31 18:45:00+00:00,6067.75,1.0
15min,2013-09-06 15:00:00+00:00,2013-09-06 20:00:00+00:00,6100.25,6118.75,22,2013-09-06 20:00:00+00:00,2013-09-09 15:45:00+00:00,6100.25,6126.25,11,1.0,6109.5,2013-09-09 15:45:00+00:00,6125.75,1.0
15min,2013-09-17 13:45:00+00:00,2013-09-17 20:00:00+00:00,6144.25,6164.25,27,2013-09-17 20:00:00+00:00,2013-09-18 19:00:00+00:00,6158.0,6202.5,24,0.3125,6154.25,2013-09-18 19:00:00+00:00,6202.25,1.0
15min,2013-10-10 13:45:00+00:00,2013-10-10 18:30:00+00:00,6144.0,6174.75,21,2013-10-10 18:30:00+00:00,2013-10-11 14:00:00+00:00,6163.5,6188.25,10,0.36585365853658536,6159.375,2013-10-11 14:00:00+00:00,6187.0,1.0
15min,2013-10-16 13:45:00+00:00,2013-10-16 18:45:00+00:00,6226.0,6251.75,22,2013-10-16 18:45:00+00:00,2013-10-16 20:00:00+00:00,6240.5,6251.0,6,0.4368932038834951,6238.875,2013-10-16 20:00:00+00:00,6249.5,1.0
15min,2013-10-17 14:00:00+00:00,2013-10-21 17:45:00+00:00,6235.0,6337.5,71,2013-10-21 17:45:00+00:00,2013-10-22 13:30:00+00:00,6318.5,6343.0,11,0.18536585365853658,6286.25,2013-10-22 13:30:00+00:00,6340.5,0.7777777777777778
15min,2013-11-08 15:30:00+00:00,2013-11-08 19:15:00+00:00,6310.5,6336.25,17,2013-11-08 19:15:00+00:00,2013-11-08 21:00:00+00:00,6326.0,6338.0,8,0.39805825242718446,6323.375,2013-11-08 21:00:00+00:00,6337.5,0.8888888888888888
15min,2013-11-21 14:45:00+00:00,2013-11-21 18:15:00+00:00,6355.0,6371.0,16,2013-11-21 18:15:00+00:00,2013-11-21 19:45:00+00:00,6360.25,6380.25,7,0.671875,6363.0,2013-11-21 19:45:00+00:00,6379.25,1.0
15min,2013-11-21 20:15:00+00:00,2013-11-22 19:00:00+00:00,6374.5,6397.75,24,2013-11-22 19:00:00+00:00,2013-11-25 14:30:00+00:00,6389.5,6410.5,10,0.3548387096774194,6386.125,2013-11-25 14:30:00+00:00,6408.75,0.6666666666666666
15min,2013-12-19 21:00:00+00:00,2013-12-20 21:00:00+00:00,6470.75,6517.5,29,2013-12-20 21:00:00+00:00,2013-12-23 16:45:00+00:00,6508.25,6542.0,11,0.19786096256684493,6494.125,2013-12-23 16:45:00+00:00,6540.25,1.0
15min,2013-12-23 20:00:00+00:00,2013-12-24 16:00:00+00:00,6538.25,6551.0,13,2013-12-24 16:00:00+00:00,2013-12-24 17:45:00+00:00,6541.25,6549.25,8,0.7647058823529411,6544.625,2013-12-24 17:45:00+00:00,6548.5,1.0
15min,2013-12-24 18:15:00+00:00,2013-12-26 15:00:00+00:00,6548.5,6558.5,5,2013-12-26 15:00:00+00:00,2013-12-26 16:30:00+00:00,6548.5,6559.75,7,1.0,6553.5,2013-12-26 16:30:00+00:00,6559.25,1.0
15min,2014-01-07 14:45:00+00:00,2014-01-07 17:00:00+00:00,6509.5,6532.75,11,2014-01-07 17:00:00+00:00,2014-01-07 18:30:00+00:00,6523.0,6532.0,7,0.41935483870967744,6521.125,2014-01-07 18:30:00+00:00,6532.0,0.8888888888888888
15min,2014-01-14 15:30:00+00:00,2014-01-15 21:00:00+00:00,6513.5,6590.5,51,2014-01-15 21:00:00+00:00,2014-01-16 15:30:00+00:00,6574.25,6587.25,6,0.21103896103896103,6552.0,2014-01-16 15:30:00+00:00,6586.25,1.0
15min,2014-01-30 14:45:00+00:00,2014-01-30 19:15:00+00:00,6480.5,6517.5,20,2014-01-30 19:15:00+00:00,2014-01-30 20:15:00+00:00,6503.5,6517.0,5,0.3783783783783784,6499.0,2014-01-30 20:15:00+00:00,6515.25,1.0
15min,2014-02-06 14:45:00+00:00,2014-02-12 16:45:00+00:00,6440.25,6613.75,118,2014-02-12 16:45:00+00:00,2014-02-12 18:00:00+00:00,6595.0,6607.0,6,0.10806916426512968,6527.0,2014-02-12 18:00:00+00:00,6605.25,1.0
15min,2014-02-14 16:45:00+00:00,2014-02-14 17:30:00+00:00,6630.5,6638.0,5,2014-02-14 17:30:00+00:00,2014-02-14 18:30:00+00:00,6629.75,6639.5,5,1.1,6634.25,2014-02-14 18:30:00+00:00,6637.75,1.0
15min,2014-02-14 19:00:00+00:00,2014-02-17 15:00:00+00:00,6639.25,6648.5,13,2014-02-17 15:00:00+00:00,2014-02-18 14:45:00+00:00,6643.75,6654.0,9,0.5135135135135135,6643.875,2014-02-18 14:45:00+00:00,6653.0,1.0
15min,2014-03-12 15:00:00+00:00,2014-03-12 19:15:00+00:00,6660.25,6688.5,19,2014-03-12 19:15:00+00:00,2014-03-13 13:30:00+00:00,6675.0,6702.75,5,0.4778761061946903,6674.375,2014-03-13 13:30:00+00:00,6700.0,0.8888888888888888
15min,2014-04-08 19:30:00+00:00,2014-04-09 18:00:00+00:00,6511.75,6551.25,23,2014-04-09 18:00:00+00:00,2014-04-09 19:45:00+00:00,6541.5,6578.25,8,0.2468354430379747,6531.5,2014-04-09 19:45:00+00:00,6576.25,1.0
15min,2014-05-09 19:15:00+00:00,2014-05-13 15:30:00+00:00,6528.75,6611.5,41,2014-05-13 15:30:00+00:00,2014-05-13 18:45:00+00:00,6590.75,6603.75,14,0.25075528700906347,6570.125,2014-05-13 18:45:00+00:00,6602.75,1.0
15min,2014-05-21 14:00:00+00:00,2014-05-26 13:45:00+00:00,6596.5,6673.5,82,2014-05-26 13:45:00+00:00,2014-05-26 14:45:00+00:00,6671.25,6676.5,5,0.02922077922077922,6635.0,2014-05-26 14:45:00+00:00,6675.5,1.0
15min,2014-05-26 15:15:00+00:00,2014-05-28 13:45:00+00:00,6675.0,6710.75,38,2014-05-28 13:45:00+00:00,2014-05-28 16:15:00+00:00,6694.75,6713.25,11,0.44755244755244755,6692.875,2014-05-28 16:15:00+00:00,6712.75,1.0
15min,2014-06-04 14:15:00+00:00,2014-06-04 19:00:00+00:00,6712.75,6736.5,21,2014-06-04 19:00:00+00:00,2014-06-05 15:30:00+00:00,6721.25,6744.25,14,0.6421052631578947,6724.625,2014-06-05 15:30:00+00:00,6742.5,1.0
15min,2014-06-05 16:00:00+00:00,2014-06-09 14:00:00+00:00,6747.0,6785.75,48,2014-06-09 14:00:00+00:00,2014-06-09 15:30:00+00:00,6774.5,6786.5,7,0.2903225806451613,6766.375,2014-06-09 15:30:00+00:00,6786.0,1.0
15min,2014-06-26 17:45:00+00:00,2014-06-30 20:00:00+00:00,6801.5,6845.25,65,2014-06-30 20:00:00+00:00,2014-07-01 14:15:00+00:00,6833.0,6867.75,5,0.28,6823.375,2014-07-01 14:15:00+00:00,6866.5,1.0
15min,2014-07-01 14:45:00+00:00,2014-07-02 13:30:00+00:00,6865.75,6888.5,24,2014-07-02 13:30:00+00:00,2014-07-02 16:15:00+00:00,6878.25,6889.0,12,0.45054945054945056,6877.125,2014-07-02 16:15:00+00:00,6889.0,1.0
15min,2014-07-09 14:45:00+00:00,2014-07-09 18:15:00+00:00,6860.5,6877.0,16,2014-07-09 18:15:00+00:00,2014-07-09 19:15:00+00:00,6863.25,6884.0,5,0.8333333333333334,6868.75,2014-07-09 19:15:00+00:00,6882.75,0.8888888888888888
15min,2014-07-11 14:15:00+00:00,2014-07-14 18:30:00+00:00,6872.75,6924.75,46,2014-07-14 18:30:00+00:00,2014-07-15 13:45:00+00:00,6913.5,6926.0,9,0.21634615384615385,6898.75,2014-07-15 13:45:00+00:00,6925.25,1.0
15min,2014-07-21 16:15:00+00:00,2014-07-22 18:45:00+00:00,6911.5,6953.5,39,2014-07-22 18:45:00+00:00,2014-07-23 13:30:00+00:00,6938.75,6961.5,7,0.35119047619047616,6932.5,2014-07-23 13:30:00+00:00,6960.75,1.0
15min,2014-08-08 17:30:00+00:00,2014-08-11 18:15:00+00:00,6857.75,6911.75,32,2014-08-11 18:15:00+00:00,2014-08-11 19:15:00+00:00,6895.25,6904.75,5,0.3055555555555556,6884.75,2014-08-11 19:15:00+00:00,6904.75,1.0
15min,2014-08-12 20:00:00+00:00,2014-08-15 15:00:00+00:00,6895.5,6988.5,63,2014-08-15 15:00:00+00:00,2014-08-18 14:15:00+00:00,6941.25,7007.75,25,0.5080645161290323,6942.0,2014-08-18 14:15:00+00:00,7006.25,1.0
15min,2014-08-18 14:45:00+00:00,2014-08-20 18:15:00+00:00,7003.25,7039.0,70,2014-08-20 18:15:00+00:00,2014-08-20 19:15:00+00:00,7025.5,7040.5,5,0.3776223776223776,7021.125,2014-08-20 19:15:00+00:00,7038.25,1.0
15min,2014-08-29 20:00:00+00:00,2014-09-01 14:30:00+00:00,7070.0,7077.5,7,2014-09-01 14:30:00+00:00,2014-09-01 15:30:00+00:00,7075.0,7078.0,5,0.3333333333333333,7073.75,2014-09-01 15:30:00+00:00,7077.75,1.0
15min,2014-09-05 16:15:00+00:00,2014-09-05 17:45:00+00:00,7058.25,7074.0,8,2014-09-05 17:45:00+00:00,2014-09-05 20:00:00+00:00,7067.75,7083.5,10,0.3968253968253968,7066.125,2014-09-05 20:00:00+00:00,7082.0,1.0
15min,2014-09-16 15:45:00+00:00,2014-09-17 15:00:00+00:00,7029.5,7069.0,26,2014-09-17 15:00:00+00:00,2014-09-17 18:15:00+00:00,7040.75,7074.0,14,0.7151898734177216,7049.25,2014-09-17 18:15:00+00:00,7072.0,1.0
15min,2014-10-08 16:15:00+00:00,2014-10-09 14:15:00+00:00,6958.75,7043.25,21,2014-10-09 14:15:00+00:00,2014-10-09 15:15:00+00:00,7006.25,7033.0,5,0.4378698224852071,7001.0,2014-10-09 15:15:00+00:00,7031.5,0.7777777777777778
15min,2014-10-20 14:00:00+00:00,2014-10-22 16:15:00+00:00,6811.75,6981.5,65,2014-10-22 16:15:00+00:00,2014-10-23 14:15:00+00:00,6941.0,7002.75,20,0.23858615611192932,6896.625,2014-10-23 14:15:00+00:00,7002.5,1.0
15min,2014-10-24 13:45:00+00:00,2014-10-27 14:15:00+00:00,6995.5,7038.5,31,2014-10-27 14:15:00+00:00,2014-10-28 14:00:00+00:00,7011.0,7075.25,27,0.6395348837209303,7017.0,2014-10-28 14:00:00+00:00,7071.75,1.0
15min,2014-10-30 15:15:00+00:00,2014-10-31 14:00:00+00:00,7067.75,7165.0,24,2014-10-31 14:00:00+00:00,2014-10-31 15:30:00+00:00,7138.25,7156.25,7,0.2750642673521851,7116.375,2014-10-31 15:30:00+00:00,7155.25,1.0
15min,2014-11-11 19:00:00+00:00,2014-11-12 16:15:00+00:00,7169.5,7187.0,18,2014-11-12 16:15:00+00:00,2014-11-12 18:30:00+00:00,7172.5,7195.25,10,0.8285714285714286,7178.25,2014-11-12 18:30:00+00:00,7194.75,1.0
15min,2014-11-20 15:15:00+00:00,2014-11-20 20:15:00+00:00,7224.0,7248.0,22,2014-11-20 20:15:00+00:00,2014-11-21 14:30:00+00:00,7238.0,7285.0,5,0.4166666666666667,7236.0,2014-11-21 14:30:00+00:00,7282.0,1.0
15min,2014-11-21 20:00:00+00:00,2014-11-25 16:15:00+00:00,7247.5,7304.75,41,2014-11-25 16:15:00+00:00,2014-11-25 18:45:00+00:00,7286.75,7298.0,11,0.314410480349345,7276.125,2014-11-25 18:45:00+00:00,7297.75,1.0
15min,2014-11-25 19:15:00+00:00,2014-11-25 21:00:00+00:00,7288.0,7296.75,9,2014-11-25 21:00:00+00:00,2014-11-26 15:30:00+00:00,7289.75,7305.5,6,0.8,7292.375,2014-11-26 15:30:00+00:00,7303.75,1.0
15min,2014-12-09 18:00:00+00:00,2014-12-09 20:00:00+00:00,7269.0,7295.0,10,2014-12-09 20:00:00+00:00,2014-12-09 21:00:00+00:00,7278.5,7300.0,5,0.6346153846153846,7282.0,2014-12-09 21:00:00+00:00,7297.75,0.8888888888888888
15min,2015-01-22 15:30:00+00:00,2015-01-23 14:45:00+00:00,7198.5,7274.5,26,2015-01-23 14:45:00+00:00,2015-01-23 17:15:00+00:00,7256.5,7285.0,11,0.23684210526315788,7236.5,2015-01-23 17:15:00+00:00,7283.25,1.0
15min,2015-02-04 16:00:00+00:00,2015-02-04 21:00:00+00:00,7209.25,7249.25,22,2015-02-04 21:00:00+00:00,2015-02-05 15:45:00+00:00,7209.5,7249.0,7,0.99375,7229.25,2015-02-05 15:45:00+00:00,7246.75,1.0
15min,2015-02-10 14:45:00+00:00,2015-02-11 18:00:00+00:00,7234.25,7306.5,42,2015-02-11 18:00:00+00:00,2015-02-11 20:30:00+00:00,7280.5,7309.25,11,0.35986159169550175,7270.375,2015-02-11 20:30:00+00:00,7305.5,1.0
15min,2015-03-02 14:45:00+00:00,2015-03-02 18:30:00+00:00,7456.0,7484.75,17,2015-03-02 18:30:00+00:00,2015-03-02 20:15:00+00:00,7465.5,7482.5,8,0.6695652173913044,7470.375,2015-03-02 20:15:00+00:00,7482.0,1.0
15min,2015-03-27 20:00:00+00:00,2015-03-30 14:45:00+00:00,7332.75,7390.25,8,2015-03-30 14:45:00+00:00,2015-03-30 17:15:00+00:00,7366.25,7385.5,11,0.41739130434782606,7361.5,2015-03-30 17:15:00+00:00,7384.5,0.8888888888888888
15min,2015-04-06 14:00:00+00:00,2015-04-07 13:30:00+00:00,7319.25,7367.25,27,2015-04-07 13:30:00+00:00,2015-04-07 14:30:00+00:00,7351.25,7378.75,5,0.3333333333333333,7343.25,2015-04-07 14:30:00+00:00,7378.25,1.0
15min,2015-04-08 14:00:00+00:00,2015-04-08 19:15:00+00:00,7353.75,7389.0,23,2015-04-08 19:15:00+00:00,2015-04-09 19:15:00+00:00,7365.25,7411.25,28,0.6737588652482269,7371.375,2015-04-09 19:15:00+00:00,7409.25,1.0
15min,2015-04-20 14:00:00+00:00,2015-04-21 14:00:00+00:00,7385.5,7455.25,29,2015-04-21 14:00:00+00:00,2015-04-22 17:45:00+00:00,7423.25,7458.0,43,0.45878136200716846,7420.375,2015-04-22 17:45:00+00:00,7457.75,1.0
15min,2015-05-07 13:45:00+00:00,2015-05-07 17:30:00+00:00,7379.25,7421.75,17,2015-05-07 17:30:00+00:00,2015-05-07 18:30:00+00:00,7408.25,7418.5,5,0.3176470588235294,7400.5,2015-05-07 18:30:00+00:00,7417.5,0.7777777777777778
15min,2015-05-21 13:45:00+00:00,2015-05-22 15:30:00+00:00,7504.5,7552.25,36,2015-05-22 15:30:00+00:00,2015-05-22 16:45:00+00:00,7538.5,7548.75,6,0.2879581151832461,7528.375,2015-05-22 16:45:00+00:00,7548.0,1.0
15min,2015-06-17 19:00:00+00:00,2015-06-19 13:30:00+00:00,7479.5,7555.0,34,2015-06-19 13:30:00+00:00,2015-06-22 15:15:00+00:00,7521.5,7568.75,35,0.44370860927152317,7517.25,2015-06-22 15:15:00+00:00,7566.75,1.0
